Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,Review_clean,,,,,,,,,,,
Mustang Terrace Lounge,Akhila Akhi,"Trust it will surely make your innerself more happy. One of the best roof top lounges with such a pleasant ambience, good food and quick service. Nd only complaint is there was no music. They said they have a problem with the socket. But still it's okay. I'll surely visit again",1,"3 Reviews , 2 Followers",3/31/2019 8:45,0,bad service behaviour extremely rude unprofessional staff well short temper unsocial never suggest pub,,,,,,,,,,,
Mustang Terrace Lounge,Kalinga Sarangi,"Worst service and behaviour is extremely rude and unprofessional by d staffs as well as manager.
Manager is short tempered and unsocial. I ll never suggest for this pub.",0,"1 Review , 5 Followers",3/31/2019 1:59,0,great ambience windy sit top table great view service average food also average go group people order many dish quality average since sit top service also,,,,,,,,,,,
Mustang Terrace Lounge,Aman,"Great ambience. It is very windy when you sit at the top most table and it has great view. Service is average and food is also average. Went there on friday in a group of 10 people. We ordered many dishes but the quality was average. Since we were sitting at the top service was also average.
Ambience 4/5
Food - 2.5/5
Service 3/5
Overall 3/5",1,"5 Reviews , 1 Follower",3/30/2019 17:34,0,be place office team out afternoon let play though afternoon lot fun great time place nice food well thank,,,,,,,,,,,
Mustang Terrace Lounge,Vaishu Pemmaraju,We've been to this place as an office team outing in the afternoon. They let us play DJ for ourselves though it was afternoon. We had lots of fun and had a great time. The place was very nice and food as well. Thanks!,1,"4 Reviews , 1 Follower",3/30/2019 0:09,0,ambience good please check bill pay charge service charge without ask illegal please pay service charge ask remove find bill thank,,,,,,,,,,,
Mustang Terrace Lounge,Arijit Mondal,"The ambience is good but please check the bill before paying. They charge 10% service charge without asking you which is illegal. Please do not pay service charge, ask them to remove it if you find it on the bill. Thanks.",1,"7 Reviews , 34 Followers",3/29/2019 10:04,0,place visit many time make sad last visit table keep reserve though stay till see anyone come occupy seat starter item extremely costly less quantity reason visit place roof top otherwise one expensive place visit area,,,,,,,,,,,
Mustang Terrace Lounge,Mimi,"The place I have visited many times made me sad by the last visit. Because most of the tables they kept on reserved, though during staying there till 10.30pm, we have not seen anyone to come and occupy the seats. The starters items are extremely costly and very less in quantity. Only reason of visiting the place is roof top. Otherwise it is one of the most expensive places to visit in Gachibowli area.",1,"15 Reviews , 8 Followers",3/26/2019 3:31,0,guy awesome divan thanks hospitality guy keep good job cocktail good specially in house one thank,,,,,,,,,,,
Mustang Terrace Lounge,Pruthvi Manyam,"These guys are Awesome, Balram, Diven and Jagan. Thanks for the hospitality guys. Keep up your good job. All the cocktails were good.. specially the in-house ones. Thanks !!",1,"4 Reviews , 20 Followers",3/24/2019 20:01,0,one good roof top around pocket friendly delicious food service good get good music go wide variety cocktail cocktail choose nice place hangout evening friend love one,,,,,,,,,,,
Mustang Terrace Lounge,Abhimanyu Padmaraj,One of the best roof tops around and is pocket friendly with delicious food. Their service is good. They got good music going. They have wide variety of cocktails and mocktails to choose. A nice place to hangout in the evening with your friends and loved ones.,1,"81 Reviews , 248 Followers",3/24/2019 19:02,3,bad place let tell wat happen soon come bar worker suggest sit near corner kind washroom near whole bar empty night give full mouth full bar worker insult guest ask sit corner cheap give wat deserve sincerely suggest,,,,,,,,,,,
Mustang Terrace Lounge,Anand Hari,"This is worst place in gachibowli, let me tell you wat happened as soon as we came in bar worker suggested to sit near corner its was kind washroom near. When whole bar was empty on Friday night, as I gave full mouth full to bar workers as insulted guests by asking them sit in corner as if we are cheap. I gave him wat he deserves. I sincerely suggest ppl not to go.",0,"2 Reviews , 12 Followers",3/23/2019 8:34,0,like ambience however feel scope improvement drink selection food taste authentic cuisine maintain,,,,,,,,,,,
Mustang Terrace Lounge,Jay Tripathy,"I liked the ambience, however i feel there is a scope for improvement in the drink selection and food. The taste for authentic Indian cuisine is maintained",1,"17 Reviews , 83 Followers",3/19/2019 18:36,0,classic place ambience food drink everything mark want chill time friend opt one vegetarian could find good starter,,,,,,,,,,,
Mustang Terrace Lounge,Shalu Singh,"A classic place in gachibowli. Ambience, food, drinks everything is up to the mark. If you want to have some chill time with friends, just opt for this one. Being a vegetarian, i could find the good starters over there.",1,"25 Reviews , 40 Followers",3/17/2019 14:00,1,good place food guy try many food item trust enjoy food ambience give vintage look enjoy place evening night make step dance floor make move,,,,,,,,,,,
Mustang Terrace Lounge,Sudheer,The best place for food guys I have tried so many food items here trust me you will enjoy the food here and the ambience give you a vintage look all over you will enjoy the place and evenings the Bollywood dj night will make you to step on the dance floor and make some moves.,1,"1 Review , 1 Follower",3/16/2019 20:05,0,go place evening trust pleasantly surprise first time visit group make reservation enter politely show seat look luxurious food bring fast taste really good order cheese ball chicken wing chicken pizza pizza be not great everything else delicious staff friendly though little confused order flavour shot patient buy exactly desire treat really well go tell definitely put mustang lounge book mark place visit,,,,,,,,,,,
Mustang Terrace Lounge,Meghna M√´no√±,"Went to this place on a Friday evening and Trust me I was pleasantly surprised. Was the first time I was visiting with a group of 7 and we had made reservations and as we entered they politely showed us our seats and it looked luxurious AF. The Food was brought fast and it tasted really good!
We ordered Cheese balls, Chicken Wings, Chicken Manchurian, Chilli Paneer and BBQ pizza! The pizza wasn't great but everything else was delicious!
The staff is friendly and though they were a little confused with our order for 'flavoured shots' they were very patient and bought us exactly what we are desired for and treated us really well ??
I'm going to have to tell you that we are definitely putting Mustang Lounge into our book mark places and will be visiting soon???èª",1,"47 Reviews , 178 Followers",3/16/2019 19:25,0,bad management bad whatever visit till since give start start scold threaten totally disappointed,,,,,,,,,,,
Mustang Terrace Lounge,Hari Krishna,Very bad... Management is worst than whatever I visited till now. Since I was giving 1 start he started scolding me and threatening me. I am totally disappointed.,0,2 Reviews,3/15/2019 20:58,0,nice place visit evening visit long time ago friendly staff food great want spend peaceful time love give try,,,,,,,,,,,
Mustang Terrace Lounge,Deepak Deepu,"Nice place to visit at evenings, visited a long time ago friendly staff and the food was great. If you want to spend some peaceful time with your loved once, give a try",1,"2 Reviews , 3 Followers",3/15/2019 17:56,0,good place play good song play people live place enjoy happy service recommend friend,,,,,,,,,,,
Mustang Terrace Lounge,Akansha Salampuria,"Best rooftop place in Hyderabad.
Dj was playing best songs, playing with the people
Nice place to enjoy your weekend.
Overall I am happy with the service and place.
Would recommend this to all my friends",1,2 Reviews,3/14/2019 14:34,0,yes mustang great long go late evening want kill time use tomato gold accept well do not foster premium available order ultra later buy idea kill time beer where mark,,,,,,,,,,,
Mustang Terrace Lounge,Venkat.Ch,"Yes... Mustang is a great lounge..just went in the late evening... Just want to kill some time there that all.. Used zomato gold.. They do accept it.. Well and they dont have Fosters and Kf Premium are not available we order KF ultra and a while later he bought Budweiser.. As the idea is to kill time so we just had the beer what we've they given.

Service : 3
Rest all u can mark as 4.",1,"61 Reviews , 138 Followers",3/13/2019 20:05,3,good place town visit place colleague last weekend apt service heart food make place visit soon,,,,,,,,,,,
